,year,age,sex,lfp,n,cohort,lfp_pred,lfp_se,lfp_pred2,lfp_se2,lfp_age_avg,lfp_pred3,lfp_se3
20,1996,16,1,36.175518,11220,1980,36.0157842091,0.336960925822,36.6462139715,0.37365232839,39.198872,36.2459110179,0.048661004781
21,1997,16,1,35.920967,11554,1981,36.0635735996,0.379136500652,36.3600658245,0.378741491983,39.198872,36.3123600281,0.0547033005436
22,1998,16,1,36.179298,11215,1982,36.1578571192,0.44830872663,36.0560441129,0.4077660219,39.198872,36.4362709962,0.0636252858126
23,1999,16,1,35.676441,11306,1983,36.2947783795,0.549225663219,35.9274229787,0.598631775831,39.198872,36.611293129,0.0757211080827
24,2000,16,1,34.675003,10998,1984,36.4701321997,0.684227164974,36.0664702575,1.00877478436,39.198872,36.8302530155,0.09106759047
25,2001,16,1,32.971783,12238,1985,36.6794533148,0.854400318056,36.4486657012,1.55854213537,39.198872,37.0853672567,0.109610537986
26,2002,16,1,28.86203,13191,1986,36.9181062656,1.06046421566,36.9750155945,2.14665977805,39.198872,37.3684643519,0.131229917577
27,2003,16,1,26.459885,12727,1987,37.1813745624,1.30310128972,37.5313205737,2.68368397989,39.198872,37.6712112738,0.1557698219
28,2004,16,1,26.259031,12552,1988,37.4645472946,1.58298017347,38.0309528751,3.11015380415,39.198872,37.9853387061,0.183046946418
29,2005,16,1,25.490686,12826,1989,37.7630014825,1.90067802418,38.4298429074,3.4059157619,39.198872,38.3028578259,0.212850851574
30,2006,16,1,25.594667,13094,1990,38.0722786323,2.2565917461,38.7203195459,3.58471873331,39.198872,38.6162610184,0.244942868548
31,2007,16,1,23.241306,12289,1991,38.3881541412,2.65086471137,38.9164658328,3.67854904825,39.198872,38.9186991634,0.279056222772
32,2008,16,1,22.071995,12273,1992,38.7066984235,3.08333305472,39.0405831014,3.72110316188,39.198872,39.2041290967,0.314897990396
33,2009,16,1,18.418041,12122,1993,39.024328859,3.55348955103,39.1146211844,3.73773267622,39.198872,39.4674264086,0.352152767775
34,2010,16,1,17.569704,11623,1994,39.3378519161,4.06046225415,39.1563525941,3.74332687673,39.198872,39.7044606898,0.390487707005
35,2011,16,1,14.779425,11221,1995,39.6444950531,4.60300552688,39.178572019,3.7449480345,39.198872,39.9121324175,0.429558527756
36,2012,16,1,16.078543,11188,1996,39.9419282533,5.17950165451,39.1897268273,3.745353405,39.198872,40.0883726904,0.469016131936
37,2013,16,1,16.070807,10827,1997,40.2282752891,5.7879716444,39.1949938984,3.74544103379,39.198872,40.2321087693,0.508513480248
38,2014,16,1,16.042601,11006,1998,40.5021150439,6.42609406031,39.1973272194,3.74545743954,39.198872,40.3431997658,0.54771242591
39,2015,16,1,17.0616,10808,1999,40.7624734245,7.09123086857,39.198294953,3.74546010387,39.198872,40.422347785,0.586290238014
40,2016,16,1,16.714756,10859,2000,41.0088065867,7.78045932727,39.1986701032,3.74546047971,39.198872,40.4709903711,0.623945585431
41,1976,16,2,34.918461,15872,1960,37.3550065441,0.507778024856,36.9621159633,0.434913700736,36.084846,37.6786096208,0.0557401023451
42,1977,16,2,36.499702,17475,1961,37.429325243,0.424491185314,38.3487957542,0.366960660078,36.084846,37.8208309829,0.0499610673858
43,1978,16,2,39.969032,17997,1962,37.4425653239,0.366675895691,38.8035064194,0.348514892884,36.084846,37.8548987134,0.0457566095369
44,1979,16,2,39.503002,16719,1963,37.4000520408,0.330186590962,38.2936759384,0.344938011693,36.084846,37.7918648577,0.0428610372504
45,1980,16,2,37.732292,19554,1964,37.3079886264,0.309424544566,37.1014097951,0.343618515481,36.084846,37.6449269945,0.040970985053
46,1981,16,2,35.839005,17594,1965,37.1733311278,0.298584262852,35.7604216441,0.342846701464,36.084846,37.4289012689,0.0397949839448
47,1982,16,2,34.730904,15906,1966,37.0036505146,0.29300389435,34.8618937261,0.342572560902,36.084846,37.1596656103,0.0390948528324
48,1983,16,2,35.033371,15057,1967,36.8069849585,0.289726988118,34.798745018,0.34252007348,36.084846,36.8535957532,0.038704287071
49,1984,16,2,34.631027,14124,1968,36.5916853795,0.287321799935,35.572134378,0.342522865035,36.084846,36.5270175255,0.0385252189507
50,1985,16,2,35.697353,13943,1969,36.3662574808,0.285405486475,36.7735620055,0.342608175182,36.084846,36.1956980469,0.0385102828943
51,1986,16,2,37.628399,14320,1970,36.1392035374,0.284159504517,37.7732375113,0.342859076785,36.084846,35.8743955304,0.0386398820855
52,1987,16,2,37.843269,14304,1971,35.9188671757,0.28392814881,38.0314100109,0.343253899437,36.084846,35.576482394,0.0389003715318
53,1988,16,2,37.882145,12689,1972,35.7132842725,0.284923626265,37.372110381,0.343635244217,36.084846,35.3136500641,0.0392685216652
54,1989,16,2,39.186737,11964,1973,35.5300429229,0.287060728841,36.0702704198,0.34398085744,36.084846,35.0956972091,0.0397064693632
55,1990,16,2,35.150131,12448,1974,35.3761551782,0.289947245723,34.7032002014,0.344703002968,36.084846,34.9303972579,0.0401700529997
56,1991,16,2,32.558861,12065,1975,35.2579429466,0.293042494024,33.8493351685,0.346332253583,36.084846,34.8234367998,0.0406319510918
57,1992,16,2,33.243759,11346,1976,35.1809400922,0.29598317119,33.8015447372,0.348443378148,36.084846,34.7784142573,0.041119961546
58,1993,16,2,32.79512,11833,1977,35.1498123628,0.299082227183,34.4476598571,0.349727469167,36.084846,34.796888064,0.0417690839862
59,1994,16,2,36.415161,11496,1978,35.1682963467,0.304008163412,35.3681769012,0.351688541541,36.084846,34.8784650364,0.0428793518548
60,1995,16,2,37.473179,11846,1979,35.2391582084,0.314544353573,36.0766668375,0.360204777052,36.084846,35.0209220488,0.0449530462451
61,1996,16,2,36.977211,10741,1980,35.3641724917,0.336960925829,36.2589656027,0.37365232839,36.084846,35.2203567364,0.048661004781
62,1997,16,2,34.675182,10892,1981,35.5441208259,0.379136500652,35.8886600205,0.378741491983,36.084846,35.4713650989,0.0547033005436
63,1998,16,2,35.123802,10769,1982,35.7788099341,0.448308726631,35.183632917,0.4077660219,36.084846,35.7672450625,0.0636252858126
64,1999,16,2,34.529213,10932,1983,36.0671079285,0.549225663217,34.4590601656,0.598631775831,36.084846,36.1002250506,0.0757211080827
65,2000,16,2,35.00737,10554,1984,36.406997506,0.684227164974,33.9728068478,1.00877478436,36.084846,36.4617154565,0.09106759047
66,2001,16,2,32.628674,11802,1985,36.7956443252,0.854400318056,33.8379271005,1.55854213537,36.084846,36.8425789073,0.109610537986
67,2002,16,2,30.802011,12378,1986,37.2294785712,1.06046421566,34.0221410962,2.14665977805,36.084846,37.233412799,0.131229917577
68,2003,16,2,27.334103,12042,1987,37.7042874907,1.30310128972,34.4059834054,2.68368397989,36.084846,37.624835314,0.1557698219
69,2004,16,2,27.862982,12063,1988,38.2153165267,1.58298017347,34.8537757085,3.11015380415,36.084846,38.0077644862,0.183046946418
70,2005,16,2,27.752504,12160,1989,38.7573765792,1.90067802418,35.2631117197,3.4059157619,36.084846,38.3736792034,0.212850851574
71,2006,16,2,26.900345,12651,1990,39.3249548918,2.2565917461,35.5819894622,3.58471873331,36.084846,38.7148514801,0.244942868548
72,2007,16,2,24.997114,12040,1991,39.9123270874,2.65086471137,35.8012868261,3.67854904825,36.084846,39.0245408423,0.279056222772
73,2008,16,2,22.432623,11807,1992,40.513667966,3.08333305472,35.9369345968,3.72110316188,36.084846,39.2971439864,0.314897990396
74,2009,16,2,19.413971,11495,1993,41.1231588146,3.55348955103,36.0132603732,3.73773267622,36.084846,39.5282956781,0.352152767775
75,2010,16,2,16.79509,11076,1994,41.7350891692,4.06046225416,36.0526218551,3.74332687673,36.084846,39.7149197716,0.390487707005
76,2011,16,2,16.792778,10945,1995,42.3439511933,4.60300552688,36.0713261314,3.7449480345,36.084846,39.8552319338,0.429558527756
77,2012,16,2,17.551735,10610,1996,42.9445250995,5.17950165451,36.079549375,3.745353405,36.084846,39.9486979343,0.469016131936
78,2013,16,2,18.31324,10371,1997,43.5319543251,5.7879716444,36.0829051181,3.74544103379,36.084846,39.9959530899,0.508513480248
79,2014,16,2,16.796919,10485,1998,44.1018094709,6.42609406031,36.0841796865,3.74545743954,36.084846,39.9986896105,0.54771242591
80,2015,16,2,16.777426,10185,1999,44.6501403225,7.09123086857,36.0846313422,3.74546010387,36.084846,39.9595192339,0.586290238014
81,2016,16,2,18.303066,10503,2000,45.1735155783,7.78045932727,36.0847809894,3.74546047971,36.084846,39.8818187259,0.623945585431
82,1976,17,1,55.870956,16039,1959,58.8452039536,0.383270097228,56.7215845942,0.372232858134,52.201778,57.0483175329,0.0476506082792
83,1977,17,1,58.394062,17540,1960,58.3082632363,0.310328310166,57.7786706085,0.282944930267,52.201778,56.8975655325,0.0414450955703
84,1978,17,1,59.418781,18036,1961,57.7344083723,0.263515127373,58.1963054878,0.25721773479,52.201778,56.6514350383,0.0369243952929
85,1979,17,1,58.787655,17189,1962,57.1309680512,0.238015236591,57.8436749743,0.252751908377,52.201778,56.3170025578,0.0338486593309
86,1980,17,1,57.682644,19847,1963,56.5056239571,0.226787293335,56.7530243312,0.250687281046,52.201778,55.9032745475,0.0319010847965
87,1981,17,1,55.329884,18418,1964,55.8662887378,0.222894097832,55.1684039449,0.248911492721,52.201778,55.4210136431,0.0307450906392
88,1982,17,1,53.060619,16560,1965,55.2209795821,0.221481042934,53.5118488809,0.24803282971,52.201778,54.8825047325,0.0300890473262
89,1983,17,1,50.869888,15874,1966,54.5776898656,0.220054059763,52.2455105162,0.247718995691,52.201778,54.3012594339,0.0297245397855
90,1984,17,1,50.717628,15133,1967,53.9442613781,0.217845214117,51.6743128935,0.247574981484,52.201778,53.6916633243,0.02953047345
91,1985,17,1,52.108105,14175,1968,53.3282596465,0.215110241724,51.7909314011,0.247553768634,52.201778,53.0685767628,0.0294546696125
92,1986,17,1,52.227634,14514,1969,52.7368548032,0.212591860491,52.2648173959,0.24765770876,52.201778,52.4469061565,0.0294862588054
93,1987,17,1,52.936554,14549,1970,52.176710332,0.211115318492,52.6048061633,0.247817073596,52.201778,51.8411668474,0.0296274846325
94,1988,17,1,52.149593,13818,1971,51.6538818511,0.211270782601,52.4185352676,0.247999308967,52.201778,51.2650606034,0.029870661419
95,1989,17,1,53.146778,12766,1972,51.1737278675,0.213197739144,51.6220447475,0.248320924277,52.201778,50.7310896643,0.0301852535317
96,1990,17,1,49.595192,12688,1973,50.7408341716,0.216523970016,50.473586225,0.248945746086,52.201778,50.2502257124,0.0305191187866
97,1991,17,1,47.162155,12283,1974,50.3589532329,0.220489184832,49.41125386,0.24978244634,52.201778,49.8316467953,0.0308162241707
98,1992,17,1,47.829983,12271,1975,50.030959623,0.224236721718,48.7970247478,0.250649408562,52.201778,49.482549195,0.0310519964196
99,1993,17,1,48.796364,11549,1976,49.7588221359,0.227253217403,48.7259642945,0.251944376495,52.201778,49.2080355523,0.0312876877734
100,1994,17,1,50.986717,11478,1977,49.5435929064,0.229986691503,49.0098696742,0.254457009848,52.201778,49.0110760238,0.0317427673295
101,1995,17,1,50.40551,12025,1978,49.3854134543,0.234691281873,49.3263814684,0.258722173167,52.201778,48.8925362545,0.0328669027741
102,1996,17,1,49.002579,10548,1979,49.2835372213,0.246310008578,49.4224835351,0.265067343051,52.201778,48.851264481,0.0353485849412
103,1997,17,1,47.609089,10950,1980,49.236367814,0.27248588663,49.2432138405,0.273251002776,52.201778,48.8842297876,0.0399731081243
104,1998,17,1,50.050171,11200,1981,49.2415118449,0.321514966085,48.9239764732,0.296739086219,52.201778,48.9867039084,0.0473676805782
105,1999,17,1,48.704163,11303,1982,49.2958449698,0.399387884444,48.6793323181,0.406851271969,52.201778,49.1524794692,0.0578518541542
106,2000,17,1,48.125061,10624,1983,49.3955894657,0.50901440643,48.6750254584,0.685920497579,52.201778,49.3741178066,0.0714943892192
107,2001,17,1,45.091022,12181,1984,49.5364014849,0.651603738937,48.9574232244,1.12735670052,52.201778,49.6432192789,0.0882407353514
108,2002,17,1,41.832699,13040,1985,49.7134659598,0.827960737354,49.4608136711,1.67060599834,52.201778,49.9507083398,0.107992186604
109,2003,17,1,39.456657,13028,1986,49.921597025,1.03895980193,50.0638657814,2.23569563172,52.201778,50.2871247776,0.130630997059
110,2004,17,1,37.176876,12116,1987,50.1553417638,1.28556113627,50.6506394139,2.74573048814,52.201778,50.6429117482,0.15602063827
111,2005,17,1,38.072914,12147,1988,50.4090850886,1.56869902399,51.1463806172,3.14844857495,52.201778,51.0086908696,0.183999974785
112,2006,17,1,39.382381,12262,1989,50.6771536074,1.88916648931,51.5231559939,3.42682770543,52.201778,51.3755149259,0.214378422503
113,2007,17,1,36.620434,12648,1990,50.9539164276,2.24752481978,51.7867993388,3.59476980514,52.201778,51.7350897568,0.24693380278
114,2008,17,1,32.758801,11947,1991,51.2338809906,2.64403834032,51.9594605435,3.68277452659,52.201778,52.0799586199,0.281412843703
115,2009,17,1,31.106743,12139,1992,51.5117822105,3.07862964108,52.066470868,3.72264890737,52.201778,52.4036445181,0.317533853205
116,2010,17,1,27.217093,11966,1993,51.7826634033,3.55085095253,52.1296084431,3.73822324159,52.201778,52.7007484262,0.354991057202
117,2011,17,1,26.413504,11367,1994,52.0419477358,4.05986863367,52.1651167824,3.74346183034,52.201778,52.9670037273,0.393460151302
118,2012,17,1,26.353746,10797,1995,52.2854991853,4.60445872294,52.1841093687,3.74498023402,52.201778,53.1992892645,0.432604673022
119,2013,17,1,27.476448,11073,1996,52.50967227,5.1830121075,52.1937311813,3.74536007627,52.201778,53.3956050494,0.472082847846
120,2014,17,1,27.321732,11039,1997,52.7113500937,5.79354819814,52.1983269967,3.74544223556,52.201778,53.5550157881,0.511554599421
121,2015,17,1,28.102318,10876,1998,52.8879705202,6.43373615547,52.2003882384,3.74545762799,52.201778,53.6775680052,0.550688446679
122,2016,17,1,28.862947,10580,1999,53.0375405616,7.10092277224,52.2012535542,3.74546012962,52.201778,53.7641867343,0.589168042521
123,1976,17,2,48.083179,15218,1959,49.8448502614,0.383270097232,48.9220434022,0.372232858134,49.335438,50.097029356,0.0476506082792
124,1977,17,2,50.364918,16927,1960,50.1317938202,0.310328310162,50.4529035343,0.282944930267,49.335438,50.433420722,0.0414450955703
125,1978,17,2,52.938389,17847,1961,50.3246953681,0.263515127375,51.3712786307,0.25721773479,49.335438,50.6415468251,0.0369243952929
126,1979,17,2,53.085934,17557,1962,50.4294737634,0.23801523659,51.5434213668,0.252751908376,49.335438,50.7312169244,0.0338486593308
127,1980,17,2,50.731514,19600,1963,50.4533960008,0.226787293334,51.0242288924,0.250687281046,49.335438,50.7146579879,0.0319010847965
128,1981,17,2,50.333492,18001,1964,50.4049333682,0.222894097825,50.0805563399,0.248911492721,49.335438,50.6061089984,0.0307450906391
129,1982,17,2,48.647411,16541,1965,50.2935958312,0.221481042937,49.1316137561,0.24803282971,49.335438,50.4213811621,0.0300890473263
130,1983,17,2,46.948738,15432,1966,50.1297479881,0.220054059761,48.5998600464,0.247718995691,49.335438,50.1773866751,0.0297245397855
131,1984,17,2,48.762806,14913,1967,49.9244103347,0.217845214114,48.7223187406,0.247574981484,49.335438,49.8916426835,0.0295304734499
132,1985,17,2,49.38467,13982,1968,49.6890498944,0.215110241711,49.4176931754,0.247553768634,49.335438,49.5817622105,0.0294546696125
133,1986,17,2,50.72493,13673,1969,49.4353644913,0.212591860483,50.2985101875,0.247657708759,49.335438,49.2649484976,0.0294862588053
134,1987,17,2,51.67955,13949,1970,49.1750650628,0.211115318486,50.8484114986,0.247817073596,49.335438,48.9575120889,0.0296274846325
135,1988,17,2,50.597923,13250,1971,48.9196604252,0.211270782587,50.6869825679,0.247999308967,49.335438,48.6744302962,0.029870661419
136,1989,17,2,49.87891,12525,1972,48.6802488231,0.213197739133,49.7805201268,0.248320924277,49.335438,48.4289663716,0.0301852535318
137,1990,17,2,48.00209,12128,1973,48.4673204044,0.216523970011,48.47499999,0.248945746086,49.335438,48.2323613728,0.0305191187867
138,1991,17,2,47.86356,11735,1974,48.2905744831,0.220489184821,47.3243464999,0.24978244634,49.335438,48.0936063489,0.0308162241707
139,1992,17,2,44.930859,11515,1975,48.1587550836,0.224236721714,46.8061403675,0.250649408562,49.335438,48.0192971959,0.0310519964195
140,1993,17,2,45.687546,11097,1976,48.079507814,0.227253217404,47.0830757294,0.251944376495,49.335438,48.0135702081,0.0312876877734
141,1994,17,2,49.397297,11598,1977,48.0592606048,0.229986691498,47.9391517004,0.254457009848,49.335438,48.0781134532,0.0317427673296
142,1995,17,2,49.640968,11209,1978,48.1031302863,0.234691281873,48.9143020148,0.258722173167,49.335438,48.212247622,0.0328669027741
143,1996,17,2,49.553303,10388,1979,48.2148563811,0.246310008582,49.5482595292,0.265067343051,49.335438,48.4130695768,0.0353485849412
144,1997,17,2,47.886086,10623,1980,48.3967628641,0.272485886632,49.5936287695,0.273251002776,49.335438,48.6756518626,0.0399731081244
145,1998,17,2,50.38876,10517,1981,48.6497480195,0.32151496608,49.0938363343,0.296739086219,49.335438,48.9932913865,0.0473676805782
146,1999,17,2,48.537701,10739,1982,48.9733019082,0.399387884452,48.3109250863,0.406851271969,49.335438,49.3577998997,0.0578518541543
147,2000,17,2,48.954189,10700,1983,49.3655503705,0.509014406434,47.5695020122,0.685920497579,49.335438,49.7598277187,0.0714943892192
148,2001,17,2,46.947323,11511,1984,49.8233239388,0.65160373894,47.1108772147,1.12735670052,49.335438,50.1892104554,0.0882407353514
149,2002,17,2,44.182404,12137,1985,50.3422495382,0.827960737356,47.0220483715,1.67060599834,49.335438,50.6353267852,0.107992186604
150,2003,17,2,42.127594,12039,1986,50.9168624216,1.03895980193,47.2491026109,2.23569563172,49.335438,51.0874539596,0.130630997059
151,2004,17,2,40.216106,11910,1987,51.5407354224,1.28556113627,47.661586,2.74573048814,49.335438,51.5351073084,0.15602063827
152,2005,17,2,41.661129,11700,1988,52.2066223298,1.56869902399,48.1226094456,3.14844857495,49.335438,51.9683506546,0.183999974785
153,2006,17,2,41.841698,11844,1989,52.906611992,1.88916648931,48.5340157726,3.42682770543,49.335438,52.3780664134,0.214378422503
154,2007,17,2,38.436752,12130,1990,53.6322896432,2.24752481978,48.8492453402,3.59476980514,49.335438,52.7561769544,0.24693380278
155,2008,17,2,36.709843,11721,1991,54.3749019234,2.64403834032,49.0633338202,3.68277452659,49.335438,53.0958121856,0.281412843703
156,2009,17,2,33.126217,11428,1992,55.1255221181,3.07862964109,49.1944386692,3.72264890737,49.335438,53.3914218048,0.317533853205
157,2010,17,2,30.213964,11749,1993,55.8752122815,3.55085095253,49.2675977886,3.73822324159,49.335438,53.6388338183,0.354991057202
158,2011,17,2,28.940327,10796,1994,56.615179113,4.05986863367,49.3050604935,3.74346183034,49.335438,53.8352634474,0.393460151302
159,2012,17,2,28.179779,10509,1995,57.3369207308,4.60445872294,49.3227535972,3.74498023402,49.335438,53.97927826,0.432604673022
160,2013,17,2,29.007568,10707,1996,58.0323618104,5.1830121075,49.3304902654,3.74536007627,49.335438,54.0707262961,0.472082847846
161,2014,17,2,29.939592,10536,1997,58.6939749248,5.79354819814,49.3336321787,3.74544223556,49.335438,54.1106342173,0.511554599421
162,2015,17,2,29.744682,10130,1998,59.314886327,6.43373615547,49.3348203124,3.74545762799,49.335438,54.1010823,0.550688446679
163,2016,17,2,31.564119,10147,1999,59.8889648346,7.10092277224,49.3352396659,3.74546012962,49.335438,54.0450626138,0.589168042521
164,1976,18,1,67.981613,14260,1958,68.8929204698,0.362238665351,67.2611039186,0.363232350374,63.823029,67.9572299923,0.0431885398637
165,1977,18,1,69.808846,15805,1959,68.5831612722,0.294570881383,68.2100877458,0.270892110974,63.823029,67.9008446878,0.0368341584555
166,1978,18,1,70.193085,16843,1960,68.2174589001,0.251431178324,68.7026735488,0.245244778046,63.823029,67.7565029886,0.03223315362
167,1979,18,1,69.219437,16679,1961,67.8023286183,0.22765873936,68.6642509184,0.241662222202,63.823029,67.5284516624,0.0291641268253
168,1980,18,1,67.847298,18772,1962,67.3449281347,0.216479604215,68.0920839709,0.239427063988,63.823029,67.2225910602,0.0273005458956
169,1981,18,1,66.408905,17409,1963,66.8529448553,0.211664857887,67.0819397303,0.236828334454,63.823029,66.8464365705,0.0262709111277
170,1982,18,1,64.881104,16682,1964,66.3344726111,0.209042836227,65.8441517774,0.235351549943,63.823029,66.4090424894,0.0257427006172
171,1983,18,1,63.759499,15539,1965,65.7978801492,0.206546103048,64.674650663,0.234828040079,63.823029,65.9208764453,0.0254766511384
172,1984,18,1,64.129501,14286,1966,65.2516738902,0.203580566552,63.8625196838,0.23460153629,63.823029,65.3936350707,0.0253354061445
173,1985,18,1,64.751526,13825,1967,64.7043576015,0.200391482682,63.5613464017,0.234514120671,63.823029,64.8399963743,0.0252632440779
174,1986,18,1,64.718422,12894,1968,64.1642917282,0.197596003655,63.6955611623,0.234577392412,63.823029,64.2733106491,0.0252557862113
175,1987,18,1,63.298775,13067,1969,63.6395551504,0.195848900278,63.9746218604,0.234694102179,63.823029,63.7072388215,0.0253296147761
176,1988,18,1,63.773354,12725,1970,63.1378120993,0.195600237881,64.0323569735,0.234849627197,63.823029,63.1553537608,0.0254964869273
177,1989,18,1,65.201675,12914,1971,62.6661868639,0.196946097492,63.6257363219,0.235228823917,63.823029,62.6307251184,0.0257461319401
178,1990,18,1,61.514408,12344,1972,62.2311487574,0.199598884981,62.7755749899,0.235978515448,63.823029,62.145510946,0.0260417809497
179,1991,18,1,60.616882,11365,1973,61.8384095963,0.202992968021,61.7560453248,0.236901930967,63.823029,61.7105792967,0.0263314292137
180,1992,18,1,61.577927,11071,1974,61.4928356665,0.206518550145,60.932765519,0.237646968962,63.823029,61.3351804527,0.026576265792
181,1993,18,1,59.287506,11057,1975,61.1983758415,0.209880287434,60.5494077427,0.238709398509,63.823029,61.0266859671,0.0267975949645
182,1994,18,1,60.547043,10317,1976,60.9580071554,0.21360861904,60.597845112,0.241871898326,63.823029,60.7904052574,0.027143277948
183,1995,18,1,61.392586,10563,1977,60.7736987553,0.219744703802,60.8493275441,0.247531909564,63.823029,60.6294849126,0.0279640697946
184,1996,18,1,60.847546,9678,1978,60.6463947514,0.232515335036,61.0152369772,0.252321290178,63.823029,60.544890871,0.0298520797493
185,1997,18,1,58.468552,9747,1979,60.5760160775,0.258301481616,60.9247364256,0.257320601991,63.823029,60.53546955,0.0335489584706
186,1998,18,1,60.760986,10205,1980,60.5614810602,0.304102364429,60.6083593393,0.288264242975,63.823029,60.5980809362,0.0397091990095
187,1999,18,1,60.766201,10366,1981,60.6007440027,0.375334135208,60.2515700466,0.397938640143,63.823029,60.7277944021,0.0487117978135
188,2000,18,1,59.262074,10294,1982,60.6908507124,0.47510399089,60.0690202223,0.622050089842,63.823029,60.9181363633,0.0606794524695
189,2001,18,1,57.134075,11038,1983,60.8280095567,0.605089992677,60.1879815955,0.964910473058,63.823029,61.1613776286,0.0756015176209
190,2002,18,1,56.504185,11612,1984,61.0076763276,0.766519780361,60.6032661917,1.40989199242,63.823029,61.4488473241,0.0934202493908
191,2003,18,1,54.759682,11761,1985,61.2246509359,0.960595317152,61.2083278381,1.91635771786,63.823029,61.7712596655,0.114059819354
192,2004,18,1,54.518147,11789,1986,61.4731837451,1.18854589804,61.8635864829,2.42501917416,63.823029,62.1190397383,0.13742708289
193,2005,18,1,54.06781,11289,1987,61.7470892054,1.45155192368,62.456170657,2.87604340554,63.823029,62.4826350152,0.163404965586
194,2006,18,1,53.176731,11176,1988,62.0398643524,1.75064978405,62.9266819796,3.22856045315,63.823029,62.852800676,0.191846503895
195,2007,18,1,51.507248,11212,1989,62.3448096952,2.08665048909,63.2648595791,3.47060189972,63.823029,63.2208488999,0.222571542179
196,2008,18,1,50.344231,11464,1990,62.6551500453,2.46007723142,63.4900213218,3.61588148084,63.823029,63.5788550066,0.2553661196
197,2009,18,1,46.591141,11458,1991,62.9641529116,2.8711200265,63.631533154,3.69169774677,63.823029,63.9198163566,0.289984111411
198,2010,18,1,44.09938,11203,1992,63.2652422159,3.31960471225,63.716683249,3.72593566194,63.823029,64.2377629712,0.326150652518
199,2011,18,1,41.42186,10969,1993,63.5521052634,3.80497411946,63.7661213561,3.73927475854,63.823029,64.5278215635,0.363566924288
200,2012,18,1,41.610153,10471,1994,63.8187911157,4.32627982995,63.7938376052,3.74375368653,63.823029,64.7862368618,0.401915938906
201,2013,18,1,40.555752,10028,1995,64.0597987704,4.8821833566,63.8087669465,3.74505053253,63.823029,65.0103556098,0.440868994517
202,2014,18,1,41.479881,10438,1996,64.2701538272,5.47096581444,63.8164331984,3.74537478419,63.823029,65.1985794396,0.480092502603
203,2015,18,1,42.882114,10064,1997,64.4454726198,6.09054525954,63.8201562861,3.74544491137,63.823029,65.3502930011,0.519254912473
204,2016,18,1,43.567272,10005,1998,64.5820131011,6.73850090249,63.8218551621,3.74545805172,63.823029,65.4657734551,0.558033480836
205,1976,18,2,57.27486,14697,1958,58.0171385417,0.362238665348,56.8189252025,0.363232350374,58.237904,57.8843900425,0.0431885398636
206,1977,18,2,58.930748,16544,1959,58.5322962307,0.294570881381,58.2425342648,0.270892110974,58.237904,58.4060997202,0.0368341584554
207,1978,18,2,60.755028,17522,1960,58.9283546026,0.251431178319,59.2631857677,0.245244778046,58.237904,58.7922539729,0.03223315362
208,1979,18,2,60.914898,16923,1961,59.21095846,0.22765873937,59.7854790771,0.241662222202,58.237904,59.0509014137,0.0291641268253
209,1980,18,2,59.99921,19161,1962,59.3875397698,0.21647960422,59.805172113,0.239427063988,58.237904,59.192454127,0.0273005458956
210,1981,18,2,58.537395,18156,1963,59.4671750487,0.211664857891,59.4216581449,0.236828334454,58.237904,59.2293628566,0.0262709111276
211,1982,18,2,58.378731,16739,1964,59.4604119356,0.20904283623,58.8372692405,0.235351549943,58.237904,59.1757833339,0.0257427006171
212,1983,18,2,57.661255,15878,1965,59.3790682613,0.206546103045,58.3196558105,0.234828040079,58.237904,59.0472236221,0.0254766511384
213,1984,18,2,59.017254,14618,1966,59.2360075397,0.203580566562,58.1127652447,0.23460153629,58.237904,58.8601637839,0.0253354061444
214,1985,18,2,58.115601,13981,1967,59.0448953327,0.200391482683,58.3199569177,0.234514120671,58.237904,58.631644056,0.0252632440779
215,1986,18,2,58.711769,13265,1968,58.8199413685,0.19759600367,58.8234861012,0.234577392412,58.237904,58.3788245903,0.0252557862114
216,1987,18,2,59.953697,13114,1969,58.5756326089,0.195848900288,59.3084757,0.234694102179,58.237904,58.1185270536,0.0253296147761
217,1988,18,2,59.805416,12649,1970,58.3264626573,0.195600237881,59.4085208998,0.234849627197,58.237904,57.8667744296,0.0254964869273
218,1989,18,2,59.325058,12952,1971,58.0866629696,0.196946097486,58.9097519908,0.235228823917,58.237904,57.638349099,0.0257461319401
219,1990,18,2,55.773293,12623,1972,57.8699412768,0.199598884981,57.8966555972,0.235978515449,58.237904,57.4463901669,0.0260417809497
220,1991,18,2,55.278336,11620,1973,57.6892324436,0.202992968003,56.741706714,0.236901930967,58.237904,57.3020492024,0.0263314292138
221,1992,18,2,55.576237,10902,1974,57.5564666894,0.20651855014,55.928928539,0.237646968962,58.237904,57.2142197105,0.0265762657919
222,1993,18,2,56.595909,10800,1975,57.482359682,0.209880287426,55.8044637513,0.238709398509,58.237904,57.1893507184,0.0267975949645
223,1994,18,2,56.895721,10530,1976,57.4762285007,0.213608619034,56.3959047601,0.241871898326,58.237904,57.231349744,0.027143277948
224,1995,18,2,58.858669,10721,1977,57.5458368601,0.219744703807,57.4022895169,0.247531909564,58.237904,57.3415758027,0.0279640697945
225,1996,18,2,56.878311,9595,1978,57.6972723161,0.232515335036,58.3543504381,0.252321290178,58.237904,57.5189192909,0.0298520797493
226,1997,18,2,58.27573,9786,1979,57.9348574393,0.258301481615,58.8473194334,0.257320601991,58.237904,57.7599625494,0.0335489584706
